Catch Year,Species Code,Species Name,Gear Code,Gear Name,SMA,NAFO Division,Quota,Quota Name,Unit Wt.,Qta Amt,Landed RW,Number of Animals,Landed Value,Discard Dead,Dumped Round,Discard Alive,# of Fishers,# of Vessels,# of Buyers,# of Trips
2007,130,Halibut,21,Danish Seine,3PS,3PS,28824,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,5,0.1,0,610.79,0,0,0,2,2,1,2
2007,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,29124,3NO Atlantic Halibut Fixed Gear < 65',Tonnes,80,9.85,0,60188.69,0.2,0,0,8,8,11,23
2007,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,27495,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,33,0.29,0,1760.22,0,0,0,2,2,3,3
2007,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,28823,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,38,18.77,0,113342.37,0.03,0,0,126,125,20,405
2007,130,Halibut,51,Longline,3O,3O,28045,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,1.48,0,9139.1,0.01,0,0,1,1,1,1
2007,130,Halibut,51,Longline,3O,3O,28339,3NO Atlantic Halibut Scandinavian L/L,Tonnes,0,27.48,0,169484.73,0,0,0,1,2,1,2
2007,130,Halibut,51,Longline,3O,3O,29124,3NO Atlantic Halibut Fixed Gear < 65',Tonnes,80,0.79,0,4888.33,0,0,0,2,2,1,3
2007,130,Halibut,51,Longline,3O,3O,29337,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,1.01,0,6202.21,0,0,0,1,1,1,1
2007,130,Halibut,51,Longline,3O,3O,29338,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.7,0,4308.07,0,0,0,1,1,1,3
2007,130,Halibut,51,Longline,3PS,3PS,27495,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,33,0.46,0,2866.73,0,0,0,4,4,1,5
2007,130,Halibut,51,Longline,3PS,3PS,28048,3Ps Atlantic Halibut 65'-100',Tonnes,0,9.61,0,57307.66,0,0,0,3,3,3,7
2007,130,Halibut,51,Longline,3PS,3PS,28823,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,38,50.73,0,302941.94,0,0,0.01,117,118,18,707
2007,130,Halibut,51,Longline,3PS,3PS,29340,3Ps Atlantic Halibut 65'-100',Tonnes,0,11.85,0,73112.42,0,0,0,4,4,2,9
2007,130,Halibut,51,Longline,3PS,3PS,29341,3Ps Atlantic Halibut >100',Tonnes,0,1.05,0,6444.57,0,0,0,2,2,2,2
2007,130,Halibut,51,Longline,3PS,3PS,29926,3Ps Atlantic Halibut - Scientific Quota (75mts),Tonnes,0,0.01,0,76.53,0,0,0,1,1,1,1
2007,130,Halibut,59,Hand Line (Baited),3PS,3PS,28823,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,38,0.02,0,111.61,0,0,0,1,1,0,1
2008,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,29338,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.26,0,1723.46,0.02,0,0,1,2,1,5
2008,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,30636,3NO Atlantic Halibut Vessels >100',Tonnes,0,2.17,0,13472.52,0.08,0,0,1,3,1,18
2008,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,29338,3NO Atlantic Halibut Vessels >100',Tonnes,0,0,0,5.83,0,0,0,1,1,0,1
2008,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,30424,3NO Atlantic Halibut Mobile Gear < 65',Tonnes,0,0.55,0,3741.5,0,0,0,1,1,1,2
2008,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,30636,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.47,0,3000.65,0.01,0,0,2,4,2,11
2008,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,29341,3Ps Atlantic Halibut >100',Tonnes,0,3.98,0,25684.45,0,0,0,3,5,2,13
2008,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,29621,3Ps Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.36,0,2425.48,0,0,0,1,1,2,2
2008,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,30125,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,5,0.19,0,1226.31,0,0,0,3,3,3,5
2008,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,30639,3Ps Atlantic Halibut >100',Tonnes,0,0.76,0,4612.81,0,0,0.01,2,4,2,7
2008,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,30914,3Ps Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.1,0,637.77,0,0,0,1,1,1,1
2008,130,Halibut,21,Danish Seine,3PS,3PS,30125,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,5,0.27,0,1687.32,0,0,0,3,3,2,7
2008,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,30423,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,39,9.83,0,62972.12,0.05,0,0,5,5,7,15
2008,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,28823,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,38,0.12,0,818.76,0,0,0,2,2,1,2
2008,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,30124,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,38,17.21,0,108122.56,0.03,0,0,135,135,21,391
2008,130,Halibut,51,Longline,3O,3N,29337,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,4.66,0,31529.96,0,0,0,1,1,1,1
2008,130,Halibut,51,Longline,3O,3N,30635,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,23.22,0,143215.81,0,0,0,2,2,1,3
2008,130,Halibut,51,Longline,3O,3N,30636,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.56,0,3462.87,0,0,0,1,1,1,2
2008,130,Halibut,51,Longline,3O,3O,29337,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,9.3,0,57340.89,0,0,0,1,1,1,2
2008,130,Halibut,51,Longline,3O,3O,29625,3NO Atlantic Halibut Scandinavian L/L,Tonnes,0,33.6,0,158917.54,0,0,0.63,1,2,3,2
2008,130,Halibut,51,Longline,3O,3O,30423,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,39,0.18,0,1221.49,0,0,0,1,1,1,2
2008,130,Halibut,51,Longline,3O,3O,30635,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,1.36,0,8392.46,0,0,0,2,2,1,2
2008,130,Halibut,51,Longline,3O,3O,30636,3NO Atlantic Halibut Vessels >100',Tonnes,0,9.03,0,56958.3,0,0,0,1,2,1,9
2008,130,Halibut,51,Longline,3O,3O,31214,3NO Atlantic Halibut - Scientific Quota ,Tonnes,0,21.45,0,124695.58,0,0,0,1,1,1,1
2008,130,Halibut,51,Longline,3O,3O,31286,3NO Atlantic Halibut Fixed Gear < 65' Mar Fleet,Tonnes,42,16.78,0,97540.02,0,0,0,1,1,1,1
2008,130,Halibut,51,Longline,3PS,3PS,28823,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,38,1.12,0,7383.69,0,0,0,20,20,2,30
2008,130,Halibut,51,Longline,3PS,3PS,29340,3Ps Atlantic Halibut 65'-100',Tonnes,0,1.79,0,12109.99,0,0,0,2,2,1,3
2008,130,Halibut,51,Longline,3PS,3PS,29341,3Ps Atlantic Halibut >100',Tonnes,0,0.59,0,3964.33,0,0,0,2,3,3,5
2008,130,Halibut,51,Longline,3PS,3PS,30124,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,38,47.4,0,283069.06,0,0,0.05,96,97,13,589
2008,130,Halibut,51,Longline,3PS,3PS,30638,3Ps Atlantic Halibut 65'-100',Tonnes,0,0.15,0,896.05,0,0,0,1,1,1,1
2008,130,Halibut,51,Longline,3PS,3PS,30639,3Ps Atlantic Halibut >100',Tonnes,0,34.18,0,231238.71,0,0,0,2,4,2,15
2009,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,30636,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.03,0,160.74,0,0,0.01,1,2,1,2
2009,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,31926,3NO Atlantic Halibut Vessels >100',Tonnes,0,1.06,0,6753.11,0,0,0,1,2,1,7
2009,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,30636,3NO Atlantic Halibut Vessels >100',Tonnes,0,0,0,1.53,0,0,0,1,1,0,1
2009,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,31716,3NO Atlantic Halibut Mobile Gear < 65',Tonnes,0,0.69,0,4391.92,0.02,0,0,2,2,2,3
2009,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,31926,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.77,0,4882.52,0,0,0,1,2,1,14
2009,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,32199,3NO Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.03,0,180.4,0,0,0,1,1,1,1
2009,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,30125,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,5,0.34,0,2187.76,0,0,0,1,1,1,1
2009,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,30639,3Ps Atlantic Halibut >100',Tonnes,0,5.67,0,36154.07,0,0,0.07,3,6,4,22
2009,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,30914,3Ps Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.18,0,1111.92,0,0,0,1,1,1,1
2009,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,31417,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,5,0.71,0,4526.4,0,0,0,5,5,5,12
2009,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,31929,3Ps Atlantic Halibut >100',Tonnes,0,2.88,0,18405.98,0.01,0,0.01,3,3,2,6
2009,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,32200,3Ps Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.55,0,3473.52,0,0,0,1,1,1,2
2009,130,Halibut,21,Danish Seine,3PS,3PS,31417,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,5,0.01,0,78.72,0,0,0,1,1,0,1
2009,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,31715,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,44,17.16,0,108853.36,0.06,0,0,5,5,6,15
2009,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,31416,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,26.04,0,168100.26,0.06,0,0,99,99,16,337
2009,130,Halibut,51,Longline,3O,3N,30635,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,46.25,0,293364.18,0,0,0,1,1,3,2
2009,130,Halibut,51,Longline,3O,3N,30918,3NO Atlantic Halibut Scandinavian L/L,Tonnes,0,13.63,0,86481.09,0.04,0,0,1,2,1,2
2009,130,Halibut,51,Longline,3O,3N,31715,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,44,1.57,0,9952.84,0,0,0,1,1,1,1
2009,130,Halibut,51,Longline,3O,3N,31925,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,0.24,0,1505.52,0,0,0,1,1,3,1
2009,130,Halibut,51,Longline,3O,3N,32548,3NO Atlantic Halibut Fixed Gear < 65' Mar Fleet,Tonnes,48,5.73,0,36348.96,0,0,0,1,1,1,1
2009,130,Halibut,51,Longline,3O,3O,30635,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,12.45,0,78945.34,0.01,0,0,1,1,3,2
2009,130,Halibut,51,Longline,3O,3O,30918,3NO Atlantic Halibut Scandinavian L/L,Tonnes,0,1.81,0,11511.35,0.11,0,0,1,1,1,1
2009,130,Halibut,51,Longline,3O,3O,31715,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,44,1.04,0,6598.04,0,0,0,1,1,1,1
2009,130,Halibut,51,Longline,3O,3O,31925,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,6,0,38930.08,0,0,0,1,1,2,3
2009,130,Halibut,51,Longline,3O,3O,31926,3NO Atlantic Halibut Vessels >100',Tonnes,0,2.91,0,18950.88,0,0,0,1,1,1,3
2009,130,Halibut,51,Longline,3O,3O,32548,3NO Atlantic Halibut Fixed Gear < 65' Mar Fleet,Tonnes,48,10.7,0,67892.72,0,0,0,1,1,1,1
2009,130,Halibut,51,Longline,3PS,3PS,30124,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,38,0.32,0,2080.8,0,0,0,9,9,1,13
2009,130,Halibut,51,Longline,3PS,3PS,30639,3Ps Atlantic Halibut >100',Tonnes,0,1.16,0,7356.98,0.14,0,0,1,2,1,2
2009,130,Halibut,51,Longline,3PS,3PS,31416,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,45.31,0,296785.28,0.04,0,0,90,91,8,578
2009,130,Halibut,51,Longline,3PS,3PS,31928,3Ps Atlantic Halibut 65'-100',Tonnes,0,11.21,0,71116.96,0.01,0,0,2,2,2,2
2009,130,Halibut,51,Longline,3PS,3PS,31929,3Ps Atlantic Halibut >100',Tonnes,0,3.13,0,19844,0,0,0,1,1,1,1
2009,130,Halibut,51,Longline,3PS,3PS,33804,3Ps Atlantic Halibut Scandinavian L/L,Tonnes,0,4.18,0,26492.27,0.01,0,0,1,1,1,1
2009,130,Halibut,59,Hand Line (Baited),3PS,3PS,31416,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,0.02,0,107.92,0,0,0,2,2,1,2
2010,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,31926,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.04,0,235.28,0,0,0,1,1,0,1
2010,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,33223,3NO Atlantic Halibut Vessels >100',Tonnes,0,5.87,0,39435.68,0.01,0,0,1,5,1,19
2010,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,31926,3NO Atlantic Halibut Vessels >100',Tonnes,0,0,0,24.22,0,0,0,1,1,0,1
2010,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,33016,3NO Atlantic Halibut Mobile Gear < 65',Tonnes,0,0.14,0,1002.84,0,0,0,1,1,1,1
2010,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,33223,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.94,0,6351.34,0,0,0,1,4,1,13
2010,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,31929,3Ps Atlantic Halibut >100',Tonnes,0,14.61,0,98987.84,0,0,0,2,3,1,18
2010,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,32200,3Ps Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.25,0,1745.82,0,0,0,1,1,1,1
2010,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,32717,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,6,0.64,0,4499.88,0,0,0,3,3,2,5
2010,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,33226,3Ps Atlantic Halibut >100',Tonnes,0,2.71,0,18496.81,0,0,0,2,4,2,6
2010,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,33497,3Ps Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.05,0,321.1,0,0,0,1,1,1,1
2010,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,33015,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,0,20.15,0,136938.96,0.07,0,0,5,4,4,13
2010,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,31416,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,0.09,0,605.72,0,0,0,2,2,1,2
2010,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,32716,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,31.79,0,214036.95,0.22,0,0,125,121,19,400
2010,130,Halibut,51,Longline,3O,3N,32204,3NO Atlantic Halibut Scandinavian L/L,Tonnes,0,1.66,0,11748.18,0,0,0,1,1,1,1
2010,130,Halibut,51,Longline,3O,3N,33222,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,85.91,0,608053.1,0,0,0,1,1,3,8
2010,130,Halibut,51,Longline,3O,3O,31925,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,7.03,0,49786.98,0,0,0.34,1,1,1,1
2010,130,Halibut,51,Longline,3O,3O,32204,3NO Atlantic Halibut Scandinavian L/L,Tonnes,0,7.31,0,51722.6,0,0,0,1,1,1,1
2010,130,Halibut,51,Longline,3O,3O,33222,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,15.06,0,105490.41,0,0,0,2,2,3,6
2010,130,Halibut,51,Longline,3O,3O,33732,3NO Atlantic Halibut - Scientific Quota ,Tonnes,0,0.08,0,578.28,0,0,0,1,1,1,1
2010,130,Halibut,51,Longline,3PS,3PS,31416,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,0.6,0,4258.08,0,0,0,9,9,1,20
2010,130,Halibut,51,Longline,3PS,3PS,31928,3Ps Atlantic Halibut 65'-100',Tonnes,0,2.32,0,16404.12,0,0,0.06,2,2,2,3
2010,130,Halibut,51,Longline,3PS,3PS,32716,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,58.31,0,374285.86,0,0,0.02,85,86,11,723
2010,130,Halibut,51,Longline,3PS,3PS,33225,3Ps Atlantic Halibut 65'-100',Tonnes,0,18.3,0,122974.86,0,0,0,2,2,2,5
2010,130,Halibut,51,Longline,3PS,3PS,33804,3Ps Atlantic Halibut Scandinavian L/L,Tonnes,0,0.27,0,1921.47,0,0,0,1,1,1,1
2010,130,Halibut,59,Hand Line (Baited),3PS,3PS,31416,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,0.03,0,183,0,0,0,1,1,0,1
2010,130,Halibut,59,Hand Line (Baited),3PS,3PS,32716,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,0.07,0,493.86,0,0,0,5,5,1,5
2011,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,33223,3NO Atlantic Halibut Vessels >100',Tonnes,0,3.21,0,22258.19,0,0,0,1,2,1,4
2011,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,34461,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.89,0,6443.55,0,0,0,1,3,1,8
2011,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,33223,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.09,0,592.8,0,0,0,1,1,1,1
2011,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,34255,3NO Atlantic Halibut Mobile Gear < 65',Tonnes,0,0.13,0,1243.79,0,0,0,2,2,1,2
2011,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,34461,3NO Atlantic Halibut Vessels >100',Tonnes,0,1.18,0,8608.89,0,0,0,1,3,1,7
2011,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,32717,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,6,0.45,0,4639.08,0,0,0,2,1,2,2
2011,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,33226,3Ps Atlantic Halibut >100',Tonnes,0,14.1,0,124839.08,0.29,0,0,3,4,3,13
2011,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,33497,3Ps Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.12,0,1152.3,0,0,0,1,1,1,1
2011,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,33957,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,6,0.05,0,438.9,0,0,0,1,1,1,1
2011,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,34464,3Ps Atlantic Halibut >100',Tonnes,0,2.45,0,16967.9,0.02,0,0,1,2,1,5
2011,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,34731,3Ps Atlantic Halibut Mobile Gear 65'-100',Tonnes,0,0.12,0,1202.4,0,0,0,1,1,1,1
2011,130,Halibut,12,Bottom Otter Trawl (stern),4VS,3PS,33240,4VS Atlantic Halibut Vessels  >100',Tonnes,0,0.06,0,400.03,0,0,0,1,1,1,1
2011,130,Halibut,12,Bottom Otter Trawl (stern),4VS,3PS,34478,4VS Atlantic Halibut Vessels  >100',Tonnes,0,0.02,0,132.32,0,0,0,1,1,1,1
2011,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,34254,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,0,23.7,0,217779.51,0.03,0,0,5,5,5,16
2011,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,32716,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,0.11,0,1027.05,0,0,0,3,3,1,8
2011,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,33956,3Ps Atlantic Halibut  Fixed Gear < 65' Directed,Tonnes,24,0.11,0,1033.11,0,0,0,6,6,3,7
2011,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,35054,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,24,12.45,0,116273.09,0.05,0,0,96,97,13,253
2011,130,Halibut,51,Longline,3O,3N,34460,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,12.96,0,125560.62,0,0,0,1,1,1,1
2011,130,Halibut,51,Longline,3O,3N,35010,3NO Atlantic Halibut Fixed Gear < 65' Mar Fleet,Tonnes,0,14.06,0,136184.87,0,0,0,1,1,1,1
2011,130,Halibut,51,Longline,3O,3O,33015,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,0,0.16,0,1503,0,0,0,1,1,0,1
2011,130,Halibut,51,Longline,3O,3O,34460,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,29.32,0,281176.66,0,0,0,2,2,2,5
2011,130,Halibut,51,Longline,3O,3O,35010,3NO Atlantic Halibut Fixed Gear < 65' Mar Fleet,Tonnes,0,1.59,0,15412.72,0,0,0,1,1,1,1
2011,130,Halibut,51,Longline,3PS,3PS,32716,3Ps Atlantic Halibut  Fixed Gear < 65',Tonnes,44,2.86,0,27684.71,0,0,0,16,16,2,46
2011,130,Halibut,51,Longline,3PS,3PS,33956,3Ps Atlantic Halibut  Fixed Gear < 65' Directed,Tonnes,24,21.71,0,185877.11,0,0,1.85,26,26,6,121
2011,130,Halibut,51,Longline,3PS,3PS,34463,3Ps Atlantic Halibut 65'-100',Tonnes,0,59.05,0,512243.99,0.53,0,0,3,3,4,10
2011,130,Halibut,51,Longline,3PS,3PS,35054,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,24,14.74,0,128090.46,0,0,0,35,35,6,203
2011,130,Halibut,59,Hand Line (Baited),3PS,3PS,35054,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,24,0.22,0,2167.05,0,0,0,7,7,3,8
2012,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,35703,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.76,0,4565.39,0,0,0,2,2,1,5
2012,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,35703,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.28,0,1658.59,0,0,0,2,2,1,4
2012,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,34464,3Ps Atlantic Halibut >100',Tonnes,0,11.4,0,69327.13,0,0,0,4,4,4,11
2012,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,35199,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,6,0.03,0,216.5,0,0,0,1,1,1,1
2012,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,35496,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,0,41.99,0,347573.14,0.94,0,0,7,7,7,24
2012,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,36285,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,26,9.83,0,80247.36,0.58,0,0,75,74,11,182
2012,130,Halibut,51,Longline,3O,3N,35702,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,109.35,0,915621.8,0,0,0,1,1,1,8
2012,130,Halibut,51,Longline,3O,3O,35702,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,18.2,0,146777.13,0,0,0,2,2,2,3
2012,130,Halibut,51,Longline,3PS,3PS,35198,3Ps Atlantic Halibut  Fixed Gear < 65' Directed,Tonnes,29,30.35,0,246727.89,0,0,0,29,29,4,130
2012,130,Halibut,51,Longline,3PS,3PS,35705,3Ps Atlantic Halibut 65'-100',Tonnes,0,77.92,0,494857.84,0,0,0,2,2,2,9
2012,130,Halibut,51,Longline,3PS,3PS,36285,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,26,16.18,0,131211.41,0,0,0,33,34,5,231
2012,130,Halibut,59,Hand Line (Baited),3PS,3PS,36285,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,26,0.05,0,369.01,0,0,0,3,3,0,3
2012,130,Halibut,61,Trap,3PS,3PS,36285,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,26,0.09,0,709.79,0,0,0,1,1,1,1
2013,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,35703,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.42,0,2558.73,0,0,0,1,3,1,6
2013,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,36967,3NO Atlantic Halibut Vessels >100',Tonnes,0,4.3,0,26569.81,0.07,0,0,1,2,1,17
2013,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,35703,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.08,0,505.85,0,0,0,1,1,1,1
2013,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,36967,3NO Atlantic Halibut Vessels >100',Tonnes,0,2.1,0,13066.23,0.04,0,0,2,3,2,14
2013,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,35199,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,6,0.09,0,798.98,0,0,0,1,1,1,1
2013,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,35706,3Ps Atlantic Halibut >100',Tonnes,0,12.72,0,104648.48,0.01,0,0,3,5,2,17
2013,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,36463,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,8,2.7,0,23291.64,0.1,0,0,2,2,2,6
2013,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,36970,3Ps Atlantic Halibut >100',Tonnes,0,2.29,0,19739.89,0,0,0,1,2,1,5
2013,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,36760,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,60.44,8.16,0,70396.55,0,0,0,3,3,3,8
2013,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,36285,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,26,0.05,0,397.12,0,0,0,1,1,0,1
2013,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,36462,3Ps Atlantic Halibut  Fixed Gear < 65' Directed,Tonnes,29.98,0.38,0,3275.11,0,0,0,2,2,1,2
